,wer,cer
2.333,0.6038647342995169,0.3441295546558704
8,0.24266666666666667,0.10344827586206896
5.333,0.5833333333333334,0.38022813688212925
1.666,0.671875,0.3724137931034483
2,0.7096774193548387,0.3783783783783784
