,wer,cer
Arabic,0.08036175710594315,0.02811304822927532
Vietnamese,0.12751004016064257,0.04973111883119973
Korean,0.05161290322580645,0.017216914199224293
Spanish,0.07597218645377285,0.0268616116967018
Hindi,0.053562405255179385,0.01823781338722872
Chinese,0.08725515136097685,0.032515278838808254
