,wer,cer
2.333,0.6231884057971014,0.35728744939271256
8,0.20266666666666666,0.09979101358411703
5.333,0.5185185185185185,0.3403041825095057
1.666,0.671875,0.40344827586206894
2,0.6129032258064516,0.38513513513513514
