,wer,cer
Arabic,0.06279069767441861,0.02135796950280634
Vietnamese,0.10090361445783133,0.036358444772283824
Korean,0.03771712158808933,0.011682906063759341
Spanish,0.05923255215039917,0.01947831155583621
Hindi,0.04143506821627085,0.013762571579808478
Chinese,0.07453574154159247,0.026785714285714284
