,wer,cer
Chinese,0.22359259996021483,0.09145099222817475
Hindi,0.2077896401739818,0.0849166198238711
Spanish,0.137277875414958,0.04786618377328903
Vietnamese,0.20565810593900483,0.08062552317175253
Arabic,0.34092461853791844,0.15088422336440457
