,wer,cer
2.333,0.5507246376811594,0.31376518218623484
8,0.23733333333333334,0.09561128526645768
5.333,0.5555555555555556,0.376425855513308
1.666,0.65625,0.38275862068965516
2,0.5161290322580645,0.3108108108108108
