,wer,cer
Arabic,0.08914728682170543,0.029553469428301792
Vietnamese,0.12926706827309237,0.046304668538523774
Korean,0.0598014888337469,0.0180683000662189
Spanish,0.0821529745042493,0.026035847865157623
Hindi,0.06442647801920162,0.01953707713777008
Chinese,0.10607987789366573,0.03571428571428571
