,wer,cer
8,0.8268321513002365,0.33890968647636877
5.333,0.9357638888888888,0.7347375937165298
1.666,0.9587378640776699,0.785639958376691
2,0.967741935483871,0.7806563039723662
2.333,0.9616724738675958,0.8003762050317423
