,wer,cer
Chinese,0.10324249055102447,0.035124122840111675
Hindi,0.1128904705417161,0.040284804197114485
Spanish,0.0683460261667643,0.019975357502893625
Vietnamese,0.07624398073836276,0.025568830378205617
Arabic,0.1890230015941699,0.07552922728460668
