,wer,cer
Arabic,0.08036175710594315,0.0279143694432027
Vietnamese,0.12951807228915663,0.047066101936896206
Korean,0.05607940446650124,0.01816289849588497
Spanish,0.07494205511202678,0.026278719580317675
Hindi,0.04977261243052047,0.015446802367547278
Chinese,0.09056219791401679,0.03189457601222307
