,wer,cer
Korean,0.04556589906908378,0.013448741216436317
Vietnamese,0.11700507614213199,0.04261994401003958
Chinese,0.09453729109503617,0.031864821613480185
Hindi,0.043870644271747306,0.012127578304048892
Spanish,0.07162743609212857,0.02361038092051809
Arabic,0.07519755289319398,0.023435225618631733
