,wer,cer
8,0.38652482269503546,0.1965372016846046
5.333,0.8871527777777778,0.6394144948232774
1.666,0.9393203883495146,0.722684703433923
2,0.8951612903225806,0.6321243523316062
2.333,0.9303135888501742,0.6959793087232542
