,wer,cer
Arabic,0.09018087855297158,0.028311727015347937
Vietnamese,0.1330321285140562,0.04573359348974444
Korean,0.060794044665012405,0.01816289849588497
Spanish,0.08730363121297965,0.027444503813085927
Hindi,0.061647296614451744,0.018767143063375197
Chinese,0.10633426609005342,0.03566653934300993
