,wer,cer
Korean,0.06238993710691824,0.018233290149225086
Spanish,0.08348001005783254,0.027580242167980013
Hindi,0.060703666997026756,0.01933506248526291
Chinese,0.10657540943534588,0.03690677171262427
Arabic,0.1023051023051023,0.035070675669111574
Vietnamese,0.13480934809348094,0.05002605523710266
