,wer,cer
5.333,0.9156829679595279,0.693721817551162
2,0.9183673469387755,0.6192468619246861
8,0.27436619718309857,0.1372241514506553
1.666,0.9121951219512195,0.6806201550387597
2.333,0.9787709497206704,0.712431693989071
