,wer,cer
5.333,0.9173693086003373,0.704474505723205
2,0.9455782312925171,0.5899581589958159
8,0.2512676056338028,0.12445390388708413
1.666,0.9121951219512195,0.6666666666666666
2.333,1.0167597765363128,0.7311020036429873
